sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119084,40,17,23,2024-12-05 14:48:15,2024-12-05.csv
500119084,40,12,28,2024-12-05 15:56:15,2024-12-05.csv
500119046,40,7,33,2024-12-05 15:18:15,2024-12-05.csv
500119094,40,7,33,2024-12-05 14:35:15,2024-12-05.csv
500119094,40,6,34,2024-12-05 16:01:16,2024-12-05.csv
500119094,40,5,35,2024-12-05 15:25:16,2024-12-05.csv
500119046,40,4,36,2024-12-05 17:08:15,2024-12-05.csv
500119084,40,2,38,2024-12-05 17:11:15,2024-12-05.csv
500101033,40,1,39,2024-12-05 15:33:16,2024-12-05.csv
500119090,40,0,40,2024-12-05 21:37:16,2024-12-05.csv
500119094,40,7,16,2024-12-05 21:37:15,2024-12-05.csv
500101033,40,32,8,2024-12-05 01:27:14,2024-12-05.csv
500101033,40,29,11,2024-12-05 01:02:15,2024-12-05.csv
500119090,40,39,0,2024-12-05 08:15:17,2024-12-05.csv
500119094,40,6,16,2024-12-05 07:24:15,2024-12-05.csv
500101033,40,16,24,2024-12-05 08:38:15,2024-12-05.csv
500101033,40,14,26,2024-12-05 08:45:15,2024-12-05.csv
500119090,40,10,29,2024-12-05 06:58:15,2024-12-05.csv
500119046,40,0,40,2024-12-05 07:12:15,2024-12-05.csv
500119094,40,6,17,2024-12-05 23:28:14,2024-12-05.csv
500119046,40,7,33,2024-12-05 22:15:16,2024-12-05.csv
500119090,40,11,28,2024-12-05 10:10:17,2024-12-05.csv
500119090,40,11,28,2024-12-05 09:22:16,2024-12-05.csv
500119094,40,1,22,2024-12-05 22:58:15,2024-12-05.csv
500119094,40,23,0,2024-12-05 18:28:15,2024-12-05.csv
500119094,40,22,1,2024-12-05 20:32:16,2024-12-05.csv
500119046,40,6,34,2024-12-05 18:15:18,2024-12-05.csv
500119084,40,2,38,2024-12-05 19:05:15,2024-12-05.csv
500119090,40,1,39,2024-12-05 19:50:16,2024-12-05.csv
500101033,40,0,40,2024-12-05 18:08:15,2024-12-05.csv
500119090,40,0,40,2024-12-05 21:18:15,2024-12-05.csv
500119084,40,11,29,2024-12-05 15:48:15,2024-12-05.csv
500119084,40,10,30,2024-12-05 16:15:17,2024-12-05.csv
500119046,40,9,31,2024-12-05 14:38:15,2024-12-05.csv
500119046,40,6,34,2024-12-05 14:57:15,2024-12-05.csv
500101033,40,4,36,2024-12-05 15:23:16,2024-12-05.csv
500119046,40,4,36,2024-12-05 15:58:16,2024-12-05.csv
500119094,40,2,38,2024-12-05 15:17:16,2024-12-05.csv
500101033,40,23,17,2024-12-05 23:57:15,2024-12-05.csv
500101033,40,33,7,2024-12-05 00:00:16,2024-12-05.csv
500119094,40,14,8,2024-12-05 04:43:15,2024-12-05.csv
500119094,40,10,12,2024-12-05 07:07:15,2024-12-05.csv
500119090,40,19,20,2024-12-05 07:57:15,2024-12-05.csv
